"measurehash","specieshash","measurecode","type_legal","type_administrative","type_contractual","type_recurrent","type_oneoff","rankingcode","location_inside","location_outside","location_both","broad_evaluation_maintain","broad_evaluation_enhance","broad_evaluation_longterm","broad_evaluation_noeffect","broad_evaluation_unknown","broad_evaluation_notevaluated"
"4ad84014fe92a6fec68152e5770e5862","17b69f3cf9fc0daaccb230f18d1bd946","9.1",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"6089f252b74df6c8c8573ed103a0805f","5864f378ccdfa2e64fbd38573ec9ed95","4.4",False,True,False,True,False,"M",True,False,False,False,False,False,False,False,True
"0b7574836fdcb8dee6b59c7193a0df9a","5864f378ccdfa2e64fbd38573ec9ed95","6.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"3a9a6033cad0525d824e5a59b5b6ebf8","5864f378ccdfa2e64fbd38573ec9ed95","9.2",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"4a3bd7917bb1761a41ecbbe19e479590","5864f378ccdfa2e64fbd38573ec9ed95","4.0",True,True,False,False,False,"M",False,False,True,False,False,True,False,False,False
"be101eec07bd023f3da5d65ddf7f3593","5864f378ccdfa2e64fbd38573ec9ed95","6.3",True,True,False,False,False,"H",False,False,True,False,False,False,False,True,False
"7ec13670a3ca7ae77e026a96cefa83c0","5864f378ccdfa2e64fbd38573ec9ed95","2.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"dc98c680ce1986bd1a732ff0cd1e6ff6","5864f378ccdfa2e64fbd38573ec9ed95","2.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"d8166071e00f230aaf457a73f2f051e6","5864f378ccdfa2e64fbd38573ec9ed95","3.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"44d280781c6970df7bbbd23f48a23c0a","5864f378ccdfa2e64fbd38573ec9ed95","3.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"c29bd0a51878b76d72caad3b73f7000e","5864f378ccdfa2e64fbd38573ec9ed95","3.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"45fcc4d240568c8f00d5dcbf642d8a9d","5864f378ccdfa2e64fbd38573ec9ed95","4.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"078defbe4807f137b5f43fee30ab5178","5864f378ccdfa2e64fbd38573ec9ed95","4.2",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"e6b1016fa309c9a92169bcaca338ba61","5864f378ccdfa2e64fbd38573ec9ed95","4.3",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"468b99b1d508d607b1a8ddb5a0b8ef07","5864f378ccdfa2e64fbd38573ec9ed95","7.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"65cf96557ffab26cbfabe111d4bfdacf","5864f378ccdfa2e64fbd38573ec9ed95","7.1",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"8da58831261c3d927795af6dde77d62d","5864f378ccdfa2e64fbd38573ec9ed95","7.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"c11c9bf515c5308d06a0ce358ade7f8d","5864f378ccdfa2e64fbd38573ec9ed95","8.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"991044039e9da3c7ba7b04274914c91d","5864f378ccdfa2e64fbd38573ec9ed95","8.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"bc42486e73d3db13efcf5ed02d44a271","5864f378ccdfa2e64fbd38573ec9ed95","8.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"94dab409aa28b1a7f7d98d2cb0f9b7c6","5864f378ccdfa2e64fbd38573ec9ed95","9.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"e03098148776117e8454303143366183","85b685ea90dd1197cc8a21b5fb563b2e","7.1",False,True,False,True,False,"H",False,False,True,True,False,False,False,False,False
"4d107c9fe13dd3846bb8a672afe0099c","85b685ea90dd1197cc8a21b5fb563b2e","6.0",False,False,False,False,True,"M",True,False,False,False,False,False,False,False,True
"03288a27bf0f4f2296d96e23b645a3dc","85b685ea90dd1197cc8a21b5fb563b2e","3.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"26a276336434a8b321e9c1c2a673d77d","85b685ea90dd1197cc8a21b5fb563b2e","6.3",True,False,False,False,False,"M",False,False,True,False,False,False,False,False,True
"307b22aa33ab1a5213bc069c776a963d","85b685ea90dd1197cc8a21b5fb563b2e","6.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"31982bf30e729916c39e3374ae2f6592","34828c2b693d9375bb19ab6b13af3b6a","6.3",False,True,False,False,False,"H",True,False,False,False,False,False,False,True,False
"7f31ea412aed18c2e55ce9c17d53104e","34828c2b693d9375bb19ab6b13af3b6a","3.2",False,True,False,False,False,"H",True,False,False,False,False,False,False,True,False
"dcd60bfbe23e1afd27e62c88598b9927","34828c2b693d9375bb19ab6b13af3b6a","2.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"cc2aeba7d44779e201b7f150ab9e5167","34828c2b693d9375bb19ab6b13af3b6a","2.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"162f641d1f2b975c12897b141c37b1f5","34828c2b693d9375bb19ab6b13af3b6a","3.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"5c881da47f1ca0d9a6fb450784dba09f","34828c2b693d9375bb19ab6b13af3b6a","3.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"91eee19a53700952275a24129b75ca67","34828c2b693d9375bb19ab6b13af3b6a","4.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"97b85a6a9198d5d92adc87cd3f3823ba","34828c2b693d9375bb19ab6b13af3b6a","4.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"29777f647a40a67a8e659eb9c5bd00af","34828c2b693d9375bb19ab6b13af3b6a","4.2",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"fa6799b67b5278df410607f1f48d2ee3","34828c2b693d9375bb19ab6b13af3b6a","4.3",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"a63360fa91662a25ea832c7f265654b6","34828c2b693d9375bb19ab6b13af3b6a","4.4",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"22be6c11610d3dbd40de4a03d015b541","34828c2b693d9375bb19ab6b13af3b6a","7.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"adde7def5f1b8cd511d8e34337c9c3ec","34828c2b693d9375bb19ab6b13af3b6a","7.1",True,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"311d1275c5c9789cc923662184ca345e","34828c2b693d9375bb19ab6b13af3b6a","7.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"23a13c55093e8139d4af1e9312aff6c0","34828c2b693d9375bb19ab6b13af3b6a","8.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"4966a62eac32e10b9966db3d0001dbfd","34828c2b693d9375bb19ab6b13af3b6a","8.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"2c11ad7adf4132b47e539b56526ff327","34828c2b693d9375bb19ab6b13af3b6a","8.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"dde2041d6f31ab53845b550330e3c918","34828c2b693d9375bb19ab6b13af3b6a","9.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"b0c1679d250ceb7bafaed97f38e0ffdb","b25e7b965445fe9f5d2f363722efa064","6.3",True,True,False,False,False,"H",False,False,True,False,False,False,False,True,False
"406fe8c6f0e40e6f393b740f5cd1900f","b25e7b965445fe9f5d2f363722efa064","2.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"3faa6ea528893f78020c382cf32e6d86","b25e7b965445fe9f5d2f363722efa064","6.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"760c1861286025d93abcae3fdd980794","b25e7b965445fe9f5d2f363722efa064","7.4",False,False,False,True,False,"M",True,False,False,True,False,False,False,False,False
"07b2822979d283d0d5a5e53042ccabc7","b25e7b965445fe9f5d2f363722efa064","7.1",True,False,False,False,False,"M",True,False,False,False,False,False,False,False,True
"80529be2d0deb12c67412b95a357d0b6","90699cc8a6d229580509b5d31dbb6c1d","2.0",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"f68ec46692a51eb477225f9f8e8c43a3","90699cc8a6d229580509b5d31dbb6c1d","2.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"125c5fc22f19053d94f5394904be0f5f","90699cc8a6d229580509b5d31dbb6c1d","3.0",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"c526b4bd1306f4d51605be5f00832e88","90699cc8a6d229580509b5d31dbb6c1d","3.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"beecf08aa87c6f343f68d8f79c948568","90699cc8a6d229580509b5d31dbb6c1d","3.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"44e690d5e83d7d2defbd7337f11ef56c","90699cc8a6d229580509b5d31dbb6c1d","4.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"79669bf42f4773c2c511ee8abbc041de","90699cc8a6d229580509b5d31dbb6c1d","4.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"e54a26ef4c3afb87ae1811ba0d99518c","90699cc8a6d229580509b5d31dbb6c1d","4.2",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"7428ca1cf015fe5eff7c6121355fa1a8","90699cc8a6d229580509b5d31dbb6c1d","4.3",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"4a884ff240a3dddae7d06f9781701a05","90699cc8a6d229580509b5d31dbb6c1d","4.4",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"c65e28ec2a261133e21f6b63b6495288","90699cc8a6d229580509b5d31dbb6c1d","7.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"920d8d4766e199d4e0662bbd1c43af36","90699cc8a6d229580509b5d31dbb6c1d","7.1",True,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"49480e7cd9ff73e293fb0f98e53e7766","90699cc8a6d229580509b5d31dbb6c1d","7.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"4637f1969ca5619d7420a0bf151fe33d","90699cc8a6d229580509b5d31dbb6c1d","8.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"9d1418089c44f44b3246faae4d26e46e","90699cc8a6d229580509b5d31dbb6c1d","8.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"95405d460d418dcb37a5ca5cf4d17233","90699cc8a6d229580509b5d31dbb6c1d","8.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"73af465e6ce027814e55a9bad732189f","90699cc8a6d229580509b5d31dbb6c1d","9.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"e27dec26444171ddd61f4ef29c2ce551","e824ae02784ee4031025f4a75dcae298","4.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,True,False
"430478f8f297599d058cc9ed2e65e5db","e824ae02784ee4031025f4a75dcae298","6.3",True,True,False,False,False,"H",False,False,True,False,False,False,False,True,False
"d1c0ec7f9ef22cdc7f1b1c997beaf5ac","e824ae02784ee4031025f4a75dcae298","2.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"ccb1dd2884ce8623a6ef86c3764d7ebd","e824ae02784ee4031025f4a75dcae298","2.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"2b9f01adbed4458163a4f5b156dd4c58","e824ae02784ee4031025f4a75dcae298","3.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"acbdf4595fee9060d4e2304c767bb082","e824ae02784ee4031025f4a75dcae298","3.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"c67bb50fa74df2f115bdc4357ec97c47","e824ae02784ee4031025f4a75dcae298","3.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"5baa6bcc080ec8e3d8f53b5e264083c1","e824ae02784ee4031025f4a75dcae298","4.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"d0cc65e0fe0f419c6fbab4b0d07b07c3","e824ae02784ee4031025f4a75dcae298","4.2",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"c5eaf2588046bd07ba92bd3a781fe1fb","e824ae02784ee4031025f4a75dcae298","4.3",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"96a169900f329aeb086fc4195e194382","e824ae02784ee4031025f4a75dcae298","4.4",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"bf7b103c67ff783a7152bd42d8eca8ff","e824ae02784ee4031025f4a75dcae298","7.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"d6effcefcb0de10b1025154cb0c1f56c","e824ae02784ee4031025f4a75dcae298","7.1",True,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"5eacbd4fa7ce79f9370d7b7a2c82ec34","e824ae02784ee4031025f4a75dcae298","7.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"807d4400e7051750a8b9f64ca5528130","e824ae02784ee4031025f4a75dcae298","8.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"aaffd2ac37f948e81a274c2875dc5f00","e824ae02784ee4031025f4a75dcae298","8.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"7e340aebbefe10332b7d5de8f326dfa6","e824ae02784ee4031025f4a75dcae298","8.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"a2345f33caf4a9c3434208b2f2593106","e824ae02784ee4031025f4a75dcae298","9.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"3f9cc7d7e7a66f89fcfee53d432462c0","b56959891a2a5a8187a493cdf5ae2c2b","2.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"d8ab2a40beb80afe9820d9e9e9ffe07e","b56959891a2a5a8187a493cdf5ae2c2b","6.3",True,True,False,False,False,"M",False,False,True,False,False,False,True,False,False
"8ebd89b1a8b86e80e99d2aff35d9b9d0","31e0973c7a977cf0b2b0fd55a7a639e0","2.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"b69f68e1c91a7d96fdecef88274ade3b","31e0973c7a977cf0b2b0fd55a7a639e0","6.3",True,True,False,True,False,"M",False,False,True,False,False,False,False,True,False
"d8aab04758128f4f547054f2ac2229eb","31e0973c7a977cf0b2b0fd55a7a639e0","6.1",True,False,False,True,False,"H",False,False,True,False,False,True,False,False,False
"3cb614fc912925d3d675a8728db57def","a8e3c8304740614ca77a1e9040fbc806","6.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"4643ec4539831a22b098ed2a4efa46d5","a8e3c8304740614ca77a1e9040fbc806","6.3",True,True,False,False,False,"H",False,False,True,False,False,False,True,False,False
"64376e044736d869788ee279c0fa011f","a8e3c8304740614ca77a1e9040fbc806","2.1",False,True,False,True,False,"M",True,False,False,False,False,False,False,False,True
"4a6d572872a23658cfd73ed47394a6b9","a8e3c8304740614ca77a1e9040fbc806","2.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"de7943f7c5dd2a896c638e335b62ad95","a8e3c8304740614ca77a1e9040fbc806","3.0",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"326e25a49395e78658a5115b4ae022fc","a8e3c8304740614ca77a1e9040fbc806","3.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"8721ce21b0e296492dee9bfd6cf7654b","a8e3c8304740614ca77a1e9040fbc806","3.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"a164829e45e096352c44f35cd43b349c","a8e3c8304740614ca77a1e9040fbc806","4.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"d21cbb94dd57ebf9dd62247763983a8f","a8e3c8304740614ca77a1e9040fbc806","4.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"73a04a195479c0d97691464cdbf42978","a8e3c8304740614ca77a1e9040fbc806","4.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"8439f1fb8c3eb985db523f09fe0aacda","a8e3c8304740614ca77a1e9040fbc806","4.3",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"c6f39403cd04e319e09b1a13d7911449","a8e3c8304740614ca77a1e9040fbc806","4.4",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"e6aa2e7dce457bef2ed14caa1318b41c","a8e3c8304740614ca77a1e9040fbc806","5.0",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"ba8ea84dbd1f1c730083125dd7fb4741","a8e3c8304740614ca77a1e9040fbc806","5.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"17bae34266be320756e7902de121196e","a8e3c8304740614ca77a1e9040fbc806","7.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"431c6e30668e6a8180dfab50f56a5b0a","a8e3c8304740614ca77a1e9040fbc806","7.1",True,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"f530233506ca0b0b18761ed01a2aea8d","a8e3c8304740614ca77a1e9040fbc806","7.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"d812d063eb7c3070f9c291abb9de91da","a8e3c8304740614ca77a1e9040fbc806","8.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"e69f70a3967cd84f4e1edc7415950cdd","a8e3c8304740614ca77a1e9040fbc806","8.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"a44b814e3ea854b7161def408dee4a46","a8e3c8304740614ca77a1e9040fbc806","9.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"e10dfe261e6889912bbe6805a99c9277","6c386a11cee835442f93fe6d3dcd8348","6.3",True,True,False,False,False,"M",False,False,True,False,False,False,True,False,False
"696ef7654d621041c49a52a39f3e286e","6c386a11cee835442f93fe6d3dcd8348","2.0",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"008922f8568a7edf8574b8c14e531d14","6c386a11cee835442f93fe6d3dcd8348","2.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"abb8feb75040daaa6387603bdcb0ba95","6c386a11cee835442f93fe6d3dcd8348","3.0",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"2945ceb86272010b72d7186e81c77f26","6c386a11cee835442f93fe6d3dcd8348","3.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"516cf673c8640df665a057001b43ae11","6c386a11cee835442f93fe6d3dcd8348","3.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"aad2c8b3774bbcfb213deff67e9a9a3d","6c386a11cee835442f93fe6d3dcd8348","4.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"e18e1cfa7c5bd0e5d3845e5f499dcbaa","6c386a11cee835442f93fe6d3dcd8348","4.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"e67823934d1bf34b14aae70d87aa47bb","6c386a11cee835442f93fe6d3dcd8348","4.2",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"3cff34c5f0c773de3f839c9e6c02d75d","6c386a11cee835442f93fe6d3dcd8348","4.3",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"5eb68d141244edb7a4c41d1d8a88328c","6c386a11cee835442f93fe6d3dcd8348","4.4",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"2253e3eee4999fd4898b7ffae84139f6","6c386a11cee835442f93fe6d3dcd8348","7.1",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"ba7caee745755988da4a9a60193d1bbf","6c386a11cee835442f93fe6d3dcd8348","7.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"7fee737b8cb885dfaee7088763150ac3","6c386a11cee835442f93fe6d3dcd8348","8.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"b2e72c3617923e9029fca2d0c04d2d89","6c386a11cee835442f93fe6d3dcd8348","8.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"28b11ea74427849336a8574a0cacc66b","6c386a11cee835442f93fe6d3dcd8348","8.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"65e0fdbfd0b52dc0f63f52c38322bdcb","6c386a11cee835442f93fe6d3dcd8348","9.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"c6256669b2ec2c1ba8bc964beea79ac4","8cb3571255f43482ad6739eaa1628f18","3.2",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"598447138e35f59df53d66bf72847cf7","8cb3571255f43482ad6739eaa1628f18","6.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"424ccee388a6139c70bbf69cdcb213ba","8cb3571255f43482ad6739eaa1628f18","3.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"75c7de99d34136f0ae29355c1cb2d89f","8cb3571255f43482ad6739eaa1628f18","2.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"84947e9c0898457f0df593919b7712f5","d82eca8ed99a8f6a300e74768d7127aa","6.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"21e5d8fa5c59f9919d1f58a18dd56437","d82eca8ed99a8f6a300e74768d7127aa","6.3",True,True,False,False,False,"H",False,False,True,False,False,False,False,True,False
"2a9063352ee09553912f67c395cc3c5b","d82eca8ed99a8f6a300e74768d7127aa","2.1",True,True,False,True,False,"H",True,False,False,False,False,False,False,False,True
"c1831a38afdec757eeb34b22731a6a66","d82eca8ed99a8f6a300e74768d7127aa","2.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"e9178638182d37f3f68385f3c7dc3e9b","d82eca8ed99a8f6a300e74768d7127aa","3.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"ef2b66870a2f158a0164bc10844e1dba","d82eca8ed99a8f6a300e74768d7127aa","3.1",True,True,False,True,False,"M",True,False,False,False,False,False,False,False,True
"dc9fe916a021ffbeb2165a2dc9f73584","d82eca8ed99a8f6a300e74768d7127aa","3.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"97b1bee9aa5ffd31c3c9a4417a46bd9e","d82eca8ed99a8f6a300e74768d7127aa","4.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"92bb7a72ffd24d162de74e7d96b0f0f0","d82eca8ed99a8f6a300e74768d7127aa","4.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"5644bfa2752780a3583a2576988e8ca9","d82eca8ed99a8f6a300e74768d7127aa","4.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"51e1e4a962d9d86a1eaba1d217f87cf0","d82eca8ed99a8f6a300e74768d7127aa","4.3",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"df53de5b4835054962a483064aadc4d7","d82eca8ed99a8f6a300e74768d7127aa","4.4",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"6d28bac9eb74f093d2e3bcfd0da5e26a","d82eca8ed99a8f6a300e74768d7127aa","5.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"46c351cfe76462da7d7c2b52df8110ba","d82eca8ed99a8f6a300e74768d7127aa","5.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"749b7a2fb4f58ca37b11648b37d8a0d2","d82eca8ed99a8f6a300e74768d7127aa","7.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"c4c00677fe0a11757d2092ac81f93e57","d82eca8ed99a8f6a300e74768d7127aa","7.1",True,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"dbac01d5b7f6efbc04ade828f71a8d71","d82eca8ed99a8f6a300e74768d7127aa","7.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"57a50559105227e99585a0a7fb532c41","d82eca8ed99a8f6a300e74768d7127aa","8.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"29f201b6437047927a16193cb614a16a","d82eca8ed99a8f6a300e74768d7127aa","8.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"694128443b2100b190240c0a183d345d","d82eca8ed99a8f6a300e74768d7127aa","9.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"215e3f3d64e3f19842dffb198e612472","79ea9cf9b65b8bb454718cda1ddd500c","2.1",False,True,False,True,False,"M",True,False,False,False,False,False,False,True,False
"1787a08f20c6ea19ce758299a70aad48","79ea9cf9b65b8bb454718cda1ddd500c","6.3",True,True,False,False,False,"H",False,False,True,False,False,False,False,True,False
"913d2594c619b9f7ecfc32b42e098420","79ea9cf9b65b8bb454718cda1ddd500c","6.1",False,False,False,True,False,"M",True,False,False,False,False,False,False,False,True
"61d7b4ac78206f764b732efb331a39ad","79ea9cf9b65b8bb454718cda1ddd500c","2.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"a2ddf08d55fd460845af58e3028cf909","79ea9cf9b65b8bb454718cda1ddd500c","3.0",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"65a43e10d6c924915f4ac1a90edc0f80","79ea9cf9b65b8bb454718cda1ddd500c","3.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"22d10e96042db8ae19e99a3afad739db","79ea9cf9b65b8bb454718cda1ddd500c","3.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"660409bbfd0bc267cca6392acf02f203","79ea9cf9b65b8bb454718cda1ddd500c","4.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"6807846ee05f7996a3060a06db8e4216","79ea9cf9b65b8bb454718cda1ddd500c","4.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"2220b94d24b8efa7b68467fc5641cc9f","79ea9cf9b65b8bb454718cda1ddd500c","4.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"dc0ba1a883b629171b6c2e60cbef54d0","79ea9cf9b65b8bb454718cda1ddd500c","4.3",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"5c66eee807001296d8e9bda1f1f04d05","79ea9cf9b65b8bb454718cda1ddd500c","4.4",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"217c2969308ee34b5b660d168c040d83","79ea9cf9b65b8bb454718cda1ddd500c","5.0",False,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"863cb995aab016dcee67d5b4be3c8170","79ea9cf9b65b8bb454718cda1ddd500c","5.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"554478707faa0dbacff6868725cbfb64","79ea9cf9b65b8bb454718cda1ddd500c","7.0",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"312dcc4365a14acb1fe74680a3ca1de2","79ea9cf9b65b8bb454718cda1ddd500c","7.1",True,True,False,False,False,"H",True,False,False,False,False,False,False,False,True
"ab8d8be8ce49a12003f104ca3f6b89f0","79ea9cf9b65b8bb454718cda1ddd500c","7.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"41cf34447d143017db540cedfbb6987b","79ea9cf9b65b8bb454718cda1ddd500c","8.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"d44042d38f592a43511ff550486b35db","79ea9cf9b65b8bb454718cda1ddd500c","8.2",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"13e041a2a3878927c4da5b03a19eaac3","79ea9cf9b65b8bb454718cda1ddd500c","9.1",False,True,False,False,False,"M",True,False,False,False,False,False,False,False,True
"2249eba15d228470a0a1510fa1aaeba2","da5929d552e6f2afafc7feb5e9ed967b","6.3",True,True,False,False,False,"M",False,False,True,False,False,False,True,False,False
